what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1300071427555
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1300071427555
java.version,sysinfo,,,"1.6.0_20",1300071427555
java.vm.info,sysinfo,,,"mixed mode, sharing",1300071427555
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1300071427555
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300071427555
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300071427555
java.vm.specification.version,sysinfo,,,"1.0",1300071427555
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1300071427555
java.vm.version,sysinfo,,,"16.3-b01",1300071427555
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1300071427786
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1300071427879
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1300071427963
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1300071428414
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1300071428437
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300071428613
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1300071428681
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1300071428682
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300071432368
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300071433868
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300071435667
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1300071435884
started,bundle,org.jboss.ide.eclipse.archives.core,3.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.archives.core",1300071435922
started,bundle,org.jboss.ide.eclipse.archives.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.archives.ui",1300071435923
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1300071436208
