what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968107084
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1296968172047
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296968244116
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1296968348060
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968348830
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968351160
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968353709
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968355527
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1296968356614
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1296968360214
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968361093
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1296968362466
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968362481
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968402510
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968402653
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968405941
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296968411014
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968411092
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968424985
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968435445
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1296968447220
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1296968447316
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968448500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968452147
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296968452207
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1296968455536
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1296968457568
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1296968462135
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968463056
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1296968464918
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968464960
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1296968473680
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968474053
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968475399
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1296968476551
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296968523827
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1296968527344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968528028
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968529991
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968531498
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968533303
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1296968535043
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1296968539905
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968540884
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1296968542052
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968542074
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1296968543095
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968543472
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968544539
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1296968557811
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296968561819
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1296968571070
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1296968579436
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1296968596664
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1296968606557
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1296968614295
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1296968636801
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1296968648746
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968650423
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968651171
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1296968699886
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1296968700403
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1296968702918
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1296968703505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1296968718666
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968719415
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968721277
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968722196
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968723734
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1296968724624
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1296968726835
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1296968732719
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1296968734454
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1296968737732
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968738663
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1296968740489
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968740522
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968743250
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1296968782156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968782601
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968782626
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968785920
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296968786891
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1296968787041
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1296968788215
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1296968788266
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296968791056
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1296968791201
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968792692
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296968794774
